date,outbound_discharge_m3s,valid_outlet_segments
2022-09-23,137.109,154
2022-09-24,136.867,154
2022-09-25,136.648,154
2022-09-26,136.469,154
2022-09-27,136.250,154
2022-09-28,136.219,154
2022-09-29,136.703,154
2022-09-30,137.688,154
2022-10-01,138.148,154
2022-10-02,137.711,154
2022-10-03,140.117,154
2022-10-04,143.477,154
2022-10-05,143.133,154
2022-10-06,141.781,154
2022-10-07,140.297,154
2022-10-08,139.078,154
2022-10-09,138.141,154
2022-10-10,137.070,154
2022-10-11,136.445,154
2022-10-12,135.742,154
2022-10-13,135.195,154
2022-10-14,135.227,154
2022-10-15,135.445,154
2022-10-16,135.172,154
2022-10-17,134.711,154
2022-10-18,134.164,154
2022-10-19,133.891,154
2022-10-20,133.828,154
2022-10-21,135.484,154
2022-10-22,137.516,154
2022-10-23,139.234,154
2022-10-24,141.906,154
2022-10-25,143.305,154
2022-10-26,142.352,154
2022-10-27,140.414,154
2022-10-28,139.727,154
2022-10-29,139.070,154
2022-10-30,138.383,154
2022-10-31,137.953,154
2022-11-01,140.422,154
2022-11-02,143.664,154
2022-11-03,144.695,154
2022-11-04,144.125,154
2022-11-05,142.844,154
2022-11-06,141.328,154
2022-11-07,139.508,154
2022-11-08,137.664,154
2022-11-09,135.953,154
2022-11-10,134.508,154
2022-11-11,133.273,154
2022-11-12,132.289,154
2022-11-13,131.547,154
2022-11-14,132.086,154
2022-11-15,132.406,154
2022-11-16,131.789,154
2022-11-17,130.859,154
2022-11-18,129.969,154
2022-11-19,129.320,154
2022-11-20,128.781,154
2022-11-21,129.422,154
2022-11-22,129.250,154
2022-11-23,129.188,154
2022-11-24,128.977,154
2022-11-25,128.547,154
2022-11-26,128.023,154
2022-11-27,127.586,154
2022-11-28,127.109,154
2022-11-29,126.805,154
2022-11-30,126.430,154
2022-12-01,126.109,154
2022-12-02,125.867,154
2022-12-03,125.594,154
2022-12-04,125.406,154
2022-12-05,125.125,154
2022-12-06,124.977,154
2022-12-07,124.680,154
2022-12-08,124.391,154
2022-12-09,124.094,154
2022-12-10,123.797,154
2022-12-11,123.734,154
2022-12-12,123.445,154
2022-12-13,123.164,154
2022-12-14,122.930,154
2022-12-15,122.656,154
2022-12-16,122.406,154
2022-12-17,122.266,154
2022-12-18,122.180,154
2022-12-19,122.266,154
2022-12-20,122.117,154
2022-12-21,122.023,154
2022-12-22,121.766,154
2022-12-23,121.445,154
2022-12-24,121.625,154
2022-12-25,122.750,154
2022-12-26,123.633,154
2022-12-27,123.695,154
2022-12-28,123.172,154
2022-12-29,122.672,154
2022-12-30,122.305,154
2022-12-31,122.273,154
2023-01-01,122.156,154
2023-01-02,121.828,154
2023-01-03,121.938,154
2023-01-04,122.703,154
2023-01-05,122.562,154
2023-01-06,125.031,154
2023-01-07,125.453,154
2023-01-08,124.172,154
2023-01-09,123.203,154
2023-01-10,122.578,154
2023-01-11,122.266,154
2023-01-12,121.891,154
2023-01-13,121.594,154
2023-01-14,121.188,154
2023-01-15,120.641,154
2023-01-16,120.703,154
2023-01-17,120.469,154
2023-01-18,120.656,154
2023-01-19,120.578,154
2023-01-20,119.953,154
2023-01-21,119.156,154
2023-01-22,118.547,154
2023-01-23,117.953,154
2023-01-24,117.625,154
2023-01-25,117.422,154
2023-01-26,117.297,154
2023-01-27,117.328,154
2023-01-28,117.469,154
2023-01-29,117.406,154
2023-01-30,117.578,154
2023-01-31,117.828,154
2023-02-01,118.375,154
2023-02-02,119.500,154
2023-02-03,122.031,154
2023-02-04,124.062,154
2023-02-05,127.891,154
2023-02-06,133.844,154
2023-02-07,138.656,154
2023-02-08,143.984,154
2023-02-09,147.781,154
2023-02-10,151.703,154
2023-02-11,153.984,154
2023-02-12,155.266,154
2023-02-13,157.156,154
2023-02-14,159.703,154
2023-02-15,164.641,154
2023-02-16,164.406,154
2023-02-17,164.500,154
2023-02-18,167.297,154
2023-02-19,173.375,154
2023-02-20,176.250,154
2023-02-21,172.531,154
2023-02-22,169.375,154
2023-02-23,169.125,154
2023-02-24,167.906,154
2023-02-25,166.219,154
2023-02-26,164.969,154
2023-02-27,163.188,154
2023-02-28,162.594,154
2023-03-01,161.469,154
2023-03-02,159.531,154
2023-03-03,157.781,154
2023-03-04,156.844,154
2023-03-05,156.844,154
2023-03-06,155.281,154
2023-03-07,153.406,154
2023-03-08,151.781,154
2023-03-09,151.156,154
2023-03-10,152.656,154
2023-03-11,152.438,154
2023-03-12,152.750,154
2023-03-13,156.875,154
2023-03-14,158.531,154
2023-03-15,157.688,154
2023-03-16,155.781,154
2023-03-17,155.438,154
2023-03-18,160.156,154
2023-03-19,167.188,154
2023-03-20,173.781,154
2023-03-21,182.250,154
2023-03-22,195.688,154
2023-03-23,210.125,154
2023-03-24,221.750,154
2023-03-25,225.469,154
2023-03-26,223.812,154
2023-03-27,218.094,154
2023-03-28,212.438,154
2023-03-29,207.094,154
2023-03-30,202.406,154
2023-03-31,197.625,154
2023-04-01,192.656,154
2023-04-02,188.969,154
2023-04-03,186.250,154
2023-04-04,182.875,154
2023-04-05,180.406,154
2023-04-06,179.344,154
2023-04-07,182.781,154
2023-04-08,189.875,154
2023-04-09,193.875,154
2023-04-10,190.594,154
2023-04-11,187.906,154
2023-04-12,188.656,154
2023-04-13,190.594,154
2023-04-14,190.656,154
2023-04-15,197.062,154
2023-04-16,207.094,154
2023-04-17,206.062,154
2023-04-18,210.000,154
2023-04-19,210.750,154
2023-04-20,211.781,154
2023-04-21,216.469,154
2023-04-22,211.125,154
2023-04-23,205.375,154
2023-04-24,200.625,154
2023-04-25,196.844,154
2023-04-26,194.531,154
2023-04-27,193.812,154
2023-04-28,191.875,154
2023-04-29,189.562,154
2023-04-30,187.375,154
2023-05-01,185.062,154
2023-05-02,182.938,154
2023-05-03,181.406,154
2023-05-04,181.594,154
2023-05-05,180.938,154
2023-05-06,179.281,154
2023-05-07,177.812,154
2023-05-08,176.875,154
2023-05-09,180.000,154
2023-05-10,186.656,154
2023-05-11,183.906,154
2023-05-12,181.000,154
2023-05-13,179.219,154
2023-05-14,177.938,154
2023-05-15,176.969,154
2023-05-16,176.031,154
2023-05-17,175.156,154
2023-05-18,174.250,154
2023-05-19,173.344,154
2023-05-20,172.438,154
2023-05-21,171.750,154
2023-05-22,171.000,154
2023-05-23,170.125,154
2023-05-24,169.781,154
2023-05-25,169.156,154
2023-05-26,168.750,154
2023-05-27,168.156,154
2023-05-28,167.688,154
2023-05-29,167.719,154
2023-05-30,168.000,154
2023-05-31,168.281,154
2023-06-01,169.188,154
2023-06-02,168.719,154
2023-06-03,168.250,154
2023-06-04,167.938,154
2023-06-05,167.625,154
2023-06-06,167.188,154
2023-06-07,166.844,154
2023-06-08,166.438,154
2023-06-09,166.219,154
2023-06-10,165.938,154
2023-06-11,165.781,154
2023-06-12,165.422,154
2023-06-13,165.500,154
2023-06-14,165.875,154
2023-06-15,166.781,154
2023-06-16,167.938,154
2023-06-17,167.625,154
2023-06-18,167.109,154
2023-06-19,166.750,154
2023-06-20,166.453,154
2023-06-21,166.125,154
2023-06-22,165.859,154
2023-06-23,165.469,154
2023-06-24,165.188,154
2023-06-25,164.828,154
2023-06-26,164.516,154
2023-06-27,164.234,154
2023-06-28,163.922,154
2023-06-29,163.703,154
2023-06-30,163.453,154
2023-07-01,163.219,154
2023-07-02,162.938,154
2023-07-03,162.641,154
2023-07-04,162.297,154
2023-07-05,161.969,154
2023-07-06,161.688,154
2023-07-07,161.438,154
2023-07-08,161.156,154
2023-07-09,160.859,154
2023-07-10,160.594,154
2023-07-11,160.344,154
2023-07-12,160.031,154
2023-07-13,159.875,154
2023-07-14,159.625,154
2023-07-15,159.500,154
2023-07-16,159.328,154
2023-07-17,159.062,154
2023-07-18,158.734,154
2023-07-19,158.516,154
2023-07-20,158.250,154
2023-07-21,158.078,154
2023-07-22,157.828,154
2023-07-23,157.594,154
2023-07-24,157.391,154
2023-07-25,157.141,154
2023-07-26,156.922,154
2023-07-27,156.641,154
2023-07-28,156.391,154
2023-07-29,156.219,154
2023-07-30,155.953,154
2023-07-31,155.719,154
2023-08-01,155.500,154
2023-08-02,155.328,154
2023-08-03,155.078,154
2023-08-04,154.859,154
2023-08-05,154.625,154
2023-08-06,154.406,154
2023-08-07,154.219,154
2023-08-08,154.008,154
2023-08-09,153.781,154
2023-08-10,153.586,154
2023-08-11,153.398,154
2023-08-12,153.195,154
2023-08-13,152.984,154
2023-08-14,152.766,154
2023-08-15,152.570,154
2023-08-16,152.336,154
2023-08-17,152.102,154
2023-08-18,151.883,154
2023-08-19,151.664,154
2023-08-20,151.469,154
2023-08-21,151.320,154
2023-08-22,151.086,154
2023-08-23,150.812,154
2023-08-24,150.578,154
2023-08-25,150.367,154
2023-08-26,150.180,154
2023-08-27,149.984,154
2023-08-28,149.758,154
2023-08-29,149.555,154
2023-08-30,149.289,154
2023-08-31,149.094,154
2023-09-01,148.891,154
2023-09-02,148.625,154
2023-09-03,148.406,154
2023-09-04,148.180,154
2023-09-05,147.938,154
2023-09-06,147.719,154
2023-09-07,147.523,154
2023-09-08,147.281,154
2023-09-09,147.031,154
2023-09-10,146.805,154
2023-09-11,146.609,154
2023-09-12,146.445,154
2023-09-13,146.305,154
2023-09-14,146.102,154
2023-09-15,145.922,154
2023-09-16,145.750,154
2023-09-17,145.484,154
2023-09-18,145.242,154
2023-09-19,145.004,154
2023-09-20,144.793,154
2023-09-21,144.562,154
2023-09-22,144.348,154
2023-09-23,144.141,154
2023-09-24,143.922,154
2023-09-25,143.664,154
2023-09-26,143.430,154
2023-09-27,143.195,154
2023-09-28,142.953,154
2023-09-29,142.715,154
2023-09-30,142.500,154
2023-10-01,142.273,154
2023-10-02,142.070,154
2023-10-03,141.840,154
2023-10-04,141.621,154
2023-10-05,141.410,154
2023-10-06,141.195,154
2023-10-07,140.961,154
2023-10-08,140.750,154
2023-10-09,140.547,154
2023-10-10,140.172,154
2023-10-11,139.848,154
2023-10-12,139.625,154
2023-10-13,139.422,154
2023-10-14,139.230,154
2023-10-15,139.027,154
2023-10-16,138.820,154
2023-10-17,138.594,154
2023-10-18,138.391,154
2023-10-19,138.180,154
2023-10-20,138.098,154
2023-10-21,137.977,154
2023-10-22,137.793,154
2023-10-23,137.566,154
2023-10-24,137.332,154
2023-10-25,137.121,154
2023-10-26,136.902,154
2023-10-27,136.699,154
2023-10-28,136.500,154
2023-10-29,136.289,154
2023-10-30,136.148,154
2023-10-31,135.969,154
2023-11-01,135.781,154
2023-11-02,135.594,154
2023-11-03,135.398,154
2023-11-04,135.195,154
2023-11-05,135.000,154
2023-11-06,134.812,154
2023-11-07,134.594,154
2023-11-08,134.340,154
2023-11-09,134.125,154
2023-11-10,133.926,154
2023-11-11,133.719,154
2023-11-12,133.500,154
2023-11-13,133.285,154
2023-11-14,133.098,154
2023-11-15,132.898,154
2023-11-16,132.699,154
2023-11-17,132.500,154
2023-11-18,132.289,154
2023-11-19,132.051,154
2023-11-20,132.199,154
2023-11-21,131.930,154
2023-11-22,131.621,154
2023-11-23,131.328,154
2023-11-24,131.273,154
2023-11-25,131.070,154
2023-11-26,131.043,154
2023-11-27,131.316,154
2023-11-28,131.555,154
2023-11-29,132.672,154
2023-11-30,142.422,154
2023-12-01,143.254,154
2023-12-02,140.883,154
2023-12-03,138.828,154
2023-12-04,137.250,154
2023-12-05,136.727,154
2023-12-06,136.258,154
2023-12-07,135.629,154
2023-12-08,134.742,154
2023-12-09,133.906,154
2023-12-10,133.328,154
2023-12-11,132.898,154
2023-12-12,132.461,154
2023-12-13,132.008,154
2023-12-14,131.422,154
2023-12-15,130.711,154
2023-12-16,130.047,154
2023-12-17,129.398,154
2023-12-18,128.789,154
2023-12-19,128.203,154
2023-12-20,127.625,154
2023-12-21,127.188,154
2023-12-22,126.734,154
2023-12-23,126.344,154
2023-12-24,125.977,154
2023-12-25,125.664,154
2023-12-26,125.406,154
2023-12-27,125.047,154
2023-12-28,124.711,154
2023-12-29,124.398,154
2023-12-30,124.211,154
2023-12-31,124.016,154
2024-01-01,124.047,154
2024-01-02,123.922,154
2024-01-03,124.188,154
2024-01-04,124.773,154
2024-01-05,128.719,154
2024-01-06,131.102,154
2024-01-07,130.422,154
2024-01-08,129.109,154
2024-01-09,127.703,154
2024-01-10,126.469,154
2024-01-11,125.359,154
2024-01-12,124.938,154
2024-01-13,124.047,154
2024-01-14,123.156,154
2024-01-15,122.609,154
2024-01-16,121.953,154
2024-01-17,121.453,154
2024-01-18,121.094,154
2024-01-19,120.750,154
2024-01-20,120.312,154
2024-01-21,120.078,154
2024-01-22,119.875,154
2024-01-23,119.766,154
2024-01-24,119.859,154
2024-01-25,119.828,154
2024-01-26,119.547,154
2024-01-27,119.172,154
2024-01-28,118.922,154
2024-01-29,118.641,154
2024-01-30,118.281,154
2024-01-31,118.062,154
2024-02-01,117.828,154
2024-02-02,117.578,154
2024-02-03,117.328,154
2024-02-04,117.188,154
2024-02-05,116.953,154
2024-02-06,116.828,154
2024-02-07,116.750,154
2024-02-08,116.547,154
2024-02-09,116.438,154
2024-02-10,116.578,154
2024-02-11,117.062,154
2024-02-12,117.062,154
2024-02-13,116.656,154
2024-02-14,116.156,154
2024-02-15,115.734,154
2024-02-16,115.375,154
2024-02-17,115.078,154
2024-02-18,114.844,154
2024-02-19,115.094,154
2024-02-20,115.109,154
2024-02-21,115.656,154
2024-02-22,115.984,154
2024-02-23,115.750,154
2024-02-24,115.406,154
2024-02-25,115.062,154
2024-02-26,114.594,154
2024-02-27,114.234,154
2024-02-28,113.891,154
2024-02-29,113.484,154
2024-03-01,113.094,154
2024-03-02,112.797,154
2024-03-03,112.516,154
2024-03-04,112.266,154
2024-03-05,112.078,154
2024-03-06,111.844,154
2024-03-07,111.750,154
2024-03-08,111.609,154
2024-03-09,111.594,154
2024-03-10,111.438,154
2024-03-11,111.219,154
2024-03-12,111.094,154
2024-03-13,111.016,154
2024-03-14,111.125,154
2024-03-15,111.219,154
2024-03-16,111.078,154
2024-03-17,110.922,154
2024-03-18,110.609,154
2024-03-19,110.312,154
2024-03-20,109.969,154
2024-03-21,109.641,154
2024-03-22,109.344,154
2024-03-23,109.203,154
2024-03-24,109.031,154
2024-03-25,108.891,154
2024-03-26,108.766,154
2024-03-27,108.609,154
2024-03-28,108.391,154
2024-03-29,108.516,154
2024-03-30,108.297,154
2024-03-31,108.000,154
2024-04-01,107.906,154
2024-04-02,107.672,154
2024-04-03,107.484,154
2024-04-04,107.359,154
2024-04-05,107.234,154
2024-04-06,107.094,154
2024-04-07,106.875,154
2024-04-08,106.750,154
2024-04-09,107.000,154
2024-04-10,108.031,154
2024-04-11,109.016,154
2024-04-12,109.312,154
2024-04-13,110.281,154
2024-04-14,111.141,154
2024-04-15,112.891,154
2024-04-16,116.156,154
2024-04-17,118.281,154
2024-04-18,119.047,154
2024-04-19,118.172,154
2024-04-20,116.125,154
2024-04-21,114.281,154
2024-04-22,112.750,154
2024-04-23,111.516,154
2024-04-24,110.406,154
2024-04-25,109.375,154
2024-04-26,108.609,154
2024-04-27,107.938,154
2024-04-28,107.297,154
2024-04-29,106.688,154
2024-04-30,106.203,154
2024-05-01,105.734,154
2024-05-02,105.312,154
2024-05-03,104.891,154
2024-05-04,104.609,154
2024-05-05,104.250,154
2024-05-06,104.000,154
2024-05-07,103.781,154
2024-05-08,103.531,154
2024-05-09,103.281,154
2024-05-10,103.016,154
2024-05-11,102.797,154
2024-05-12,102.625,154
2024-05-13,102.406,154
2024-05-14,102.266,154
2024-05-15,102.016,154
2024-05-16,101.828,154
2024-05-17,101.688,154
2024-05-18,101.484,154
2024-05-19,101.234,154
2024-05-20,101.094,154
2024-05-21,100.938,154
2024-05-22,100.734,154
2024-05-23,100.641,154
2024-05-24,100.594,154
2024-05-25,100.828,154
2024-05-26,100.844,154
2024-05-27,100.703,154
2024-05-28,100.500,154
2024-05-29,100.266,154
2024-05-30,100.078,154
2024-05-31,99.766,154
2024-06-01,99.562,154
2024-06-02,99.359,154
2024-06-03,99.156,154
2024-06-04,98.891,154
2024-06-05,98.641,154
2024-06-06,98.422,154
2024-06-07,98.281,154
2024-06-08,98.016,154
2024-06-09,97.844,154
2024-06-10,97.672,154
2024-06-11,97.469,154
2024-06-12,97.344,154
2024-06-13,97.125,154
2024-06-14,97.000,154
2024-06-15,96.859,154
2024-06-16,96.625,154
2024-06-17,96.406,154
2024-06-18,96.281,154
2024-06-19,96.109,154
2024-06-20,95.906,154
2024-06-21,95.625,154
2024-06-22,95.438,154
2024-06-23,95.266,154
2024-06-24,95.141,154
2024-06-25,94.953,154
2024-06-26,94.766,154
2024-06-27,94.516,154
2024-06-28,94.375,154
2024-06-29,94.250,154
2024-06-30,94.047,154
2024-07-01,93.922,154
2024-07-02,93.797,154
2024-07-03,93.625,154
2024-07-04,93.500,154
2024-07-05,93.328,154
2024-07-06,93.203,154
2024-07-07,93.000,154
2024-07-08,92.844,154
2024-07-09,92.641,154
2024-07-10,92.594,154
2024-07-11,92.594,154
2024-07-12,92.578,154
2024-07-13,92.453,154
2024-07-14,92.328,154
2024-07-15,92.219,154
2024-07-16,91.984,154
2024-07-17,91.859,154
2024-07-18,91.609,154
2024-07-19,91.438,154
2024-07-20,91.234,154
2024-07-21,91.078,154
2024-07-22,90.938,154
2024-07-23,90.766,154
2024-07-24,90.641,154
2024-07-25,90.438,154
2024-07-26,90.250,154
2024-07-27,90.062,154
2024-07-28,89.859,154
2024-07-29,89.719,154
2024-07-30,89.547,154
2024-07-31,89.273,154
2024-08-01,89.094,154
2024-08-02,88.922,154
2024-08-03,88.758,154
2024-08-04,88.531,154
2024-08-05,88.336,154
2024-08-06,88.133,154
2024-08-07,87.977,154
2024-08-08,87.797,154
2024-08-09,87.633,154
2024-08-10,87.453,154
2024-08-11,87.297,154
2024-08-12,87.117,154
2024-08-13,86.914,154
2024-08-14,86.758,154
2024-08-15,86.547,154
2024-08-16,86.375,154
2024-08-17,86.203,154
2024-08-18,86.078,154
2024-08-19,85.930,154
2024-08-20,85.719,154
2024-08-21,85.531,154
2024-08-22,85.320,154
2024-08-23,85.164,154
2024-08-24,85.023,154
2024-08-25,84.883,154
2024-08-26,84.695,154
2024-08-27,84.570,154
2024-08-28,84.406,154
2024-08-29,84.266,154
2024-08-30,84.094,154
2024-08-31,83.961,154
2024-09-01,83.812,154
2024-09-02,83.641,154
2024-09-03,83.430,154
2024-09-04,83.305,154
2024-09-05,83.172,154
2024-09-06,83.031,154
2024-09-07,82.875,154
2024-09-08,82.703,154
2024-09-09,82.578,154
2024-09-10,82.453,154
2024-09-11,82.305,154
2024-09-12,82.164,154
2024-09-13,82.047,154
2024-09-14,81.891,154
2024-09-15,81.781,154
2024-09-16,81.891,154
2024-09-17,82.273,154
2024-09-18,82.398,154
2024-09-19,82.172,154
2024-09-20,81.922,154
2024-09-21,81.633,154
2024-09-22,81.375,154
2024-09-23,81.141,154
2024-09-24,80.883,154
2024-09-25,80.664,154
2024-09-26,80.484,154
2024-09-27,80.312,154
2024-09-28,80.148,154
2024-09-29,79.977,154
2024-09-30,79.812,154
2024-10-01,79.648,154
2024-10-02,79.477,154
2024-10-03,79.297,154
2024-10-04,79.133,154
2024-10-05,79.016,154
2024-10-06,78.867,154
2024-10-07,78.742,154
2024-10-08,78.586,154
2024-10-09,78.320,154
2024-10-10,78.039,154
2024-10-11,77.859,154
2024-10-12,77.898,154
2024-10-13,78.500,154
2024-10-14,78.766,154
2024-10-15,78.500,154
2024-10-16,78.188,154
2024-10-17,77.855,154
2024-10-18,77.578,154
2024-10-19,77.746,154
2024-10-20,79.152,154
2024-10-21,79.867,154
2024-10-22,79.645,154
2024-10-23,79.156,154
2024-10-24,78.656,154
2024-10-25,78.148,154
2024-10-26,77.742,154
2024-10-27,77.395,154
2024-10-28,77.051,154
2024-10-29,76.820,154
2024-10-30,76.574,154
2024-10-31,76.312,154
2024-11-01,76.156,154
2024-11-02,75.980,154
2024-11-03,75.730,154
2024-11-04,75.613,154
2024-11-05,75.609,154
2024-11-06,75.574,154
2024-11-07,75.453,154
2024-11-08,75.262,154
2024-11-09,75.055,154
2024-11-10,74.922,154
2024-11-11,75.078,154
2024-11-12,75.812,154
2024-11-13,76.035,154
2024-11-14,75.836,154
2024-11-15,75.520,154
2024-11-16,75.148,154
2024-11-17,74.789,154
2024-11-18,74.430,154
2024-11-19,75.703,154
2024-11-20,75.039,154
2024-11-21,74.246,154
2024-11-22,73.824,154
2024-11-23,73.605,154
2024-11-24,73.469,154
2024-11-25,73.242,154
2024-11-26,73.008,154
2024-11-27,72.738,154
2024-11-28,72.496,154
2024-11-29,72.316,154
2024-11-30,72.145,154
2024-12-01,72.070,154
2024-12-02,72.113,154
2024-12-03,72.180,154
2024-12-04,72.109,154
2024-12-05,71.875,154
2024-12-06,71.648,154
2024-12-07,71.469,154
2024-12-08,71.242,154
2024-12-09,71.008,154
2024-12-10,70.828,154
2024-12-11,70.664,154
2024-12-12,70.500,154
2024-12-13,70.367,154
2024-12-14,70.250,154
2024-12-15,70.258,154
2024-12-16,70.234,154
2024-12-17,70.117,154
2024-12-18,69.891,154
2024-12-19,69.688,154
2024-12-20,69.438,154
2024-12-21,69.242,154
2024-12-22,69.062,154
2024-12-23,68.859,154
2024-12-24,68.836,154
2024-12-25,69.898,154
2024-12-26,69.625,154
2024-12-27,69.219,154
2024-12-28,68.938,154
2024-12-29,68.648,154
2024-12-30,68.391,154
2025-01-01,68.070,154
2025-01-02,67.969,154
2025-01-03,67.953,154
2025-01-04,68.125,154
2025-01-05,67.906,154
2025-01-06,67.844,154
2025-01-07,67.750,154
2025-01-08,67.547,154
2025-01-09,67.406,154
2025-01-10,67.359,154
2025-01-11,67.250,154
2025-01-12,67.172,154
2025-01-13,67.062,154
2025-01-14,67.031,154
2025-01-15,66.891,154
2025-01-16,66.797,154
2025-01-17,66.672,154
2025-01-18,66.656,154
2025-01-19,66.594,154
2025-01-20,67.188,154
2025-01-21,67.234,154
2025-01-22,67.641,154
2025-01-23,67.969,154
2025-01-24,67.781,154
2025-01-25,67.250,154
2025-01-26,66.844,154
2025-01-27,66.688,154
2025-01-28,66.594,154
2025-01-29,66.469,154
2025-01-30,66.328,154
2025-01-31,66.359,154
2025-02-01,66.312,154
2025-02-02,66.312,154
2025-02-03,66.219,154
2025-02-04,66.047,154
2025-02-05,65.922,154
2025-02-06,65.875,154
2025-02-07,65.688,154
2025-02-08,65.578,154
2025-02-09,65.578,154
2025-02-10,65.547,154
2025-02-11,65.578,154
2025-02-12,65.469,154
2025-02-13,65.375,154
2025-02-14,65.375,154
2025-02-15,65.312,154
2025-02-16,65.312,154
2025-02-17,65.219,154
2025-02-18,65.156,154
2025-02-19,65.031,154
2025-02-20,65.031,154
2025-02-21,65.125,154
2025-02-22,65.000,154
2025-02-23,64.875,154
2025-02-24,64.812,154
2025-02-25,64.812,154
2025-02-26,64.844,154
2025-02-27,65.062,154
2025-02-28,65.250,154
2025-03-01,65.688,154
2025-03-02,67.094,154
2025-03-03,67.844,154
2025-03-04,67.812,154
2025-03-05,67.719,154
